"subjnum" "catt33G2" "G2m1_rpdi" "G2m2_pdi" "G2m3_rpd0" "G2m4_pd0" "G2m5_rpd1" "G2m6_pd1" "G2m7_rpi" "G2m8_pi" "G2m9_rp0" "G2m10_p0" "G2m11_rp1" "G2m12_p1" "G2m13_rdi" "G2m14_di" "G2m15_rd0" "G2m16_d0" "G2m17_rd1" "G2m18_d1" "G2m19_ri" "G2m20_i" "G2m21_r0" "G2m22_0" "G2m23_r1" "G2m24_1" "BICm1_rpdi" "BICm2_pdi" "BICm3_rpd0" "BICm4_pd0" "BICm5_rpd1" "BICm6_pd1" "BICm7_rpi" "BICm8_pi" "BICm9_rp0" "BICm10_p0" "BICm11_rp1" "BICm12_p1" "BICm13_rdi" "BICm14_di" "BICm15_rd0" "BICm16_d0" "BICm17_rd1" "BICm18_d1" "BICm19_ri" "BICm20_i" "BICm21_r0" "BICm22_0" "BICm23_r1" "BICm24_1" "subjnum" "m1_rpdi_r" "m1_rpdi_p" "m1_rpdi_d" "m1_rpdi_i" "m3_rpd0_r" "m3_rpd0_p" "m3_rpd0_d" "m3_rpd0_i" "m5_rpd1_r" "m5_rpd1_p" "m5_rpd1_d" "m5_rpd1_i" "m7_rpi_r" "m7_rpi_p" "m7_rpi_d" "m7_rpi_i" "m9_rp0_r" "m9_rp0_p" "m9_rp0_d" "m9_rp0_i" "m11_rp1_r" "m11_rp1_p" "m11_rp1_d" "m11_rp1_i" "m13_rdi_r" "m13_rdi_p" "m13_rdi_d" "m13_rdi_i" "m15_rd0_r" "m15_rd0_p" "m15_rd0_d" "m15_rd0_i" "m17_rd1_r" "m17_rd1_p" "m17_rd1_d" "m17_rd1_i" "m19_ri_r" "m19_ri_p" "m19_ri_d" "m19_ri_i" "m21_r0_r" "m21_r0_p" "m21_r0_d" "m21_r0_i" "m23_r1_r" "m23_r1_p" "m23_r1_d" "m23_r1_i"
"s71" 71 102.613561526859 0.0142716812068184 NA 5.22907883240192 NA 0.47970403941403 NA 1.03185170841998 NA 34.4401258996538 NA 3.12786680734144 NA 0.0178294252694794 NA 10.4962127785017 NA 1.47159688855355 NA 1.49464030459374 NA 36.4670236878904 NA 3.23226718904674 NA 16.9506976995959 NA 17.9313983461937 NA 13.1820235532058 NA 13.7341712222118 NA 42.9083389088483 NA 11.596079816536 NA 12.7201489390613 NA 18.9644257876962 NA 9.93980989774807 NA 9.96285331378826 NA 40.7011301924877 NA 7.466373693644 NA 71 0.322852027399181 0.99999999999482 5 0.782601699295218 0.297347542430079 0.69318440926702 4.99999997518771 0.0100006460100654 0.532516637527243 0.999999999999977 4.99999999822296 0.01 0.969383616428053 0.999999999909717 0.0100000000000023 0.65560019892762 0.473277931152788 0.999999999997017 0.010000000000031 4.99998859910919 0.901928599210902 0.999999999815661 0.0102132840451494 0.0123429800535008 0.983813719443461 0.0114522808446622 4.999997806584 0.515389116917587 0.557443473758845 2.66602142341513e-11 4.99999999914052 4.92858790688096 0.999999999999999 1 5 0.01 0.984439277469473 0.544441879769524 4.23669576676408 0.623180215749819 0.947287509032344 0.35470128742532 4.83224067477056 4.83975151375845 1 0.994999782983996 0.010000000022896 4.9967274899647
"s72" 72 102.613561526859 0.0142716812068184 NA 5.22907883240192 NA 0.47970403941403 NA 1.03185170841998 NA 34.4401258996538 NA 3.12786680734144 NA 0.0178294252694794 NA 10.4962127785017 NA 1.47159688855355 NA 1.49464030459374 NA 36.4670236878904 NA 3.23226718904674 NA 16.9506976995959 NA 17.9313983461937 NA 13.1820235532058 NA 13.7341712222118 NA 42.9083389088483 NA 11.596079816536 NA 12.7201489390613 NA 18.9644257876962 NA 9.93980989774807 NA 9.96285331378826 NA 40.7011301924877 NA 7.466373693644 NA 72 0.322852027399181 0.99999999999482 5 0.782601699295218 0.297347542430079 0.69318440926702 4.99999997518771 0.0100006460100654 0.532516637527243 0.999999999999977 4.99999999822296 0.01 0.969383616428053 0.999999999909717 0.0100000000000023 0.65560019892762 0.473277931152788 0.999999999997017 0.010000000000031 4.99998859910919 0.901928599210902 0.999999999815661 0.0102132840451494 0.0123429800535008 0.983813719443461 0.0114522808446622 4.999997806584 0.515389116917587 0.557443473758845 2.66602142341513e-11 4.99999999914052 4.92858790688096 0.999999999999999 1 5 0.01 0.984439277469473 0.544441879769524 4.23669576676408 0.623180215749819 0.947287509032344 0.35470128742532 4.83224067477056 4.83975151375845 1 0.994999782983996 0.010000000022896 4.9967274899647
"s73" 73 116.843005348403 23.547723625984 NA 30.0261764151566 NA 24.0670508773867 NA 23.6294873223107 NA 44.9379801238005 NA 26.2259001648762 NA 23.6604548307171 NA 32.4000977096814 NA 24.127139408104 NA 27.466834701851 NA 45.1019913967731 NA 29.5318258356514 NA 41.0255150358521 NA 43.1345199725576 NA 37.1753944347878 NA 36.7378308797118 NA 53.6768758287345 NA 34.9647958698103 NA 36.7687983881181 NA 41.1389934146155 NA 32.8660351130381 NA 36.205730406785 NA 49.4714392492401 NA 33.9012736881185 NA 73 0.999999999926611 0.999999959985178 0.0779586482729766 2.59189257563529 0.297087717367955 0.56080189721844 2.80278108776451 3.59653939320946 0.999908743394246 0.999458736710513 0.200750970543587 0.0100003688574238 0.461202654608255 0.788099860375589 0.116080405114925 3.08434175701358 0.570182899303589 0.735274893502118 4.13330229526148 3.88934993874625 0.462851873543526 0.850956121555151 0.932937259346011 3.52703476421508 0.999999963992979 0.978510474260894 0.0946496230651159 2.14605032193228 0.4256136793075 0.450707337285993 2.65033503540106 3.64409526134451 0.999789038142521 0.999893184543819 0.202483356996567 0.0102108696412126 0.77005462304786 1.23719132268848e-12 2.88623557466154 4.99999999206217 0.649816956564639 0.926522463987652 0.134654986826115 4.86748792741898 0.62062383707201 0.668811506052287 1.21326533526894 2.94103919620341
"s74" 74 122.150716744065 49.4032060175975 NA 64.4281688583268 NA 51.852988784679 NA 59.8642454371902 NA 67.9692952163401 NA 78.639232676816 NA 51.2534056047288 NA 65.2917235034156 NA 54.1907526173094 NA 59.867548746285 NA 68.0131586374198 NA 86.997302976354 NA 66.7261393787428 NA 77.4203688791858 NA 64.845188805538 NA 72.8564454580492 NA 76.6307618969127 NA 87.3006993573886 NA 64.2456056255878 NA 73.9531901839883 NA 62.8522192978821 NA 68.5290154268577 NA 72.3438919777061 NA 91.3280363166403 NA 74 0.999999999767579 0.987662824837869 0.0386491283433255 4.99999999999999 0.381680770646581 0.531491471493744 1.64610145275233 4.99999999999613 0.997858629260034 0.671046152024453 0.171710829044287 1.62161141695272 0.592532086623982 0.603171832295728 4.81819910299888 0.506645850858555 0.538463920319685 0.583699527039461 4.93967638098059 4.8458887925393 0.826227842137245 0.501985309271139 0.50647430474499 0.50496900912387 1 2.5291758827634e-44 0.0252437926983018 5 0.438417187826877 0.165227764311771 1.54399685484138 3.97751355905669 0.999821884070992 0.0030587049491599 0.118331649620282 3.34541579120064 0.596656038298382 0.424312958500664 3.9872890234836 0.506263374688296 0.556009771546792 0.893867258023174 4.75132170633591 1.7391524994265 0.78869020420415 0.380131408485156 1.04622986708562 0.604509754726799
"s75" 75 106.196580482813 13.2065383431962 NA 28.4577186873521 NA 18.6874785192091 NA 14.3188231473959 NA 44.4365150221794 NA 20.6522655679483 NA 14.3968228779906 NA 33.928967644888 NA 20.2557941566387 NA 14.4156260546795 NA 45.2831539639097 NA 22.7741752007456 NA 30.2005193113936 NA 41.2032044135002 NA 31.4329642453572 NA 27.0643088735439 NA 52.9335055062782 NA 29.149256052047 NA 27.1423086041387 NA 42.4259581289867 NA 28.7527846407374 NA 22.9126165387783 NA 49.5316492059591 NA 27.0226704427949 NA 75 0.745414385902553 0.887618364487458 0.827947394341606 4.99893008797711 0.19380454194341 0.558417194712866 4.41738256673259 4.75668521313302 1 0.980587606200194 0.338943145633155 0.0100018349717992 0.837840838957386 0.739264587378013 4.93682818789786 4.99999865484697 0.978636405691673 0.613137601327091 2.53988573241148 0.872328970496452 0.999999996866677 0.808855802489418 0.01 4.99999999998979 0.782947868113136 2.32283281608801e-12 0.944874705526161 4.99999987936773 0.498799256745103 0.459409443193554 2.98636017182369 2.60595835100631 0.995477498676192 0.409045505641146 0.348337130786264 0.919988479728177 0.782852864077127 0.0012817435156308 4.99999965574752 4.9999999828101 0.714206666827532 0.255758314795647 0.942832412269525 2.64702195041323 0.924202213963943 0.669908314850352 4.00484910717131 3.61672820745337
"s76" 76 103.999555895478 14.7193985836492 NA 38.4835134149437 NA 17.296801286946 NA 19.4499745848158 NA 48.974315350988 NA 20.8846474939076 NA 19.0565706395479 NA 42.2232966680411 NA 20.9799404539652 NA 22.0666711660645 NA 49.1788922908458 NA 23.7590276978561 NA 31.6558246020382 NA 51.1858329287355 NA 29.9991208007378 NA 32.1522940986076 NA 57.4425283601825 NA 29.3528605031021 NA 31.7588901533397 NA 50.6915096772356 NA 29.4481534631598 NA 30.5348841752591 NA 53.4129987954431 NA 27.9931342024534 NA 76 1 0.999506928697689 0.0869424510259828 4.99999952433529 0.30171642579329 0.590589019455392 2.72775609995604 2.38334330128887 1 0.893536504327676 0.316540353019188 0.0100000000002461 0.99612171209976 0.728542718737333 1.07664681022405 0.760587775992222 0.802754085246176 0.648983702325426 4.33675911923967 3.7399509405756 0.999999998842549 0.742697337352057 0.010008049366188 0.0100183034833739 0.999998871582 0.166735903586617 0.0988750051662145 4.99999742200116 0.498923163303266 0.949726097399798 2.16779546040601 4.42179460484399 0.986154191492724 0.313907553520969 0.363640395329131 2.06687469568361 0.810283487960139 0.781986046214267 2.31706709271852 2.62606587310549 0.678421881212631 0.803696853331592 2.5346607246596 3.0746105128982 0.852724721224768 0.525091915296061 0.500457172858611 3.1933402929929
"s77" 77 412.417800047241 383.999079584587 NA 384.017580193282 NA 384.979590360728 NA 384.002967217675 NA 384.120950813543 NA 396.68343944092 NA 393.857442839889 NA 394.268341288514 NA 395.395747344014 NA 396.746815835108 NA 396.719013108955 NA 406.46913560074 NA 403.375827930422 NA 398.550141452658 NA 399.512151620104 NA 398.535528477051 NA 393.80932498646 NA 406.371813613837 NA 408.390004099265 NA 403.956715461431 NA 405.084121516931 NA 406.435190008025 NA 401.563200195413 NA 411.313322687198 NA 77 0.264208966616802 3.43289399491735e-11 0.929213029560538 0.192454206246235 0.233361815487602 2.67877433982229e-09 1.08841746556902 4.999756968577 0.917839188312977 7.98911447112337e-16 0.101576150712368 4.99999999999998 0.24985684918166 4.7017423822568e-09 4.99999760671554 0.114141143863238 0.249117043601722 2.43095755745826e-10 4.99979910563821 4.99935950755549 0.158541168569987 0.0100441346144423 4.63634843269225 4.50101366610954 0.94888089905753 0.78880549864156 0.147415858105731 0.151988237843435 0.940152566601022 0.399279095727002 0.161325036665051 3.14317649608849 1 0.00666115128422791 0.0112258676441602 4.99998417304231 0.0934800496090004 0.998949348022995 4.99999778545945 0.0100000269226774 0.0944755953686968 0.924188251184854 3.89915483313853 4.07249439818162 0.0428412070093628 0.851439616173191 1.78768578516083 2.43493895352349
"s78" 78 130.633370838869 49.1021154259398 NA 54.848121081372 NA 50.0983096193543 NA 50.8003797075381 NA 71.4417611748796 NA 55.0894666248376 NA 50.8175797996429 NA 55.4932274665885 NA 53.2971076727193 NA 50.8184948193444 NA 71.895210495995 NA 56.1365224149659 NA 66.372067880085 NA 67.8005854219809 NA 63.0507739599633 NA 63.752844048147 NA 80.0767374019523 NA 63.7244428519102 NA 63.7700441402518 NA 64.1282036936611 NA 61.9320838997919 NA 59.453471046417 NA 76.2126986095313 NA 60.4540105285023 NA 78 0.604193604056096 0.999024074479276 0.324885687667547 5 0.358916505895181 0.477212697963388 3.22231746679986 2.69724315631959 0.698483929487283 0.970381273698794 0.513828222879365 2.82744617570141 0.763489477186447 0.731877412878083 1.48295158062934 0.615278974488121 0.738694793954706 0.525395456491919 2.80626972692458 3.73706425201428 0.442226053139452 0.89313747541756 1.95625815524034 2.9000823643698 0.749948830694999 0.406207233246234 0.982361681943801 0.632239207222813 0.416714487645235 0.0566363132168232 3.16191413785382 4.99923247215768 0.811644881225653 0.0565865888593665 0.562428465633011 3.79672587967323 0.74614421829092 0.314037665621267 0.694582390806561 0.627650962423514 0.636352265634932 0.14528774635597 1.46359610443965 4.44787596038715 0.786534477056799 0.694351583067183 3.28093901912724 4.97185255378576
"s79" 79 136.177348313346 26.0224605712412 NA 29.4801341418522 NA 34.8077972357253 NA 30.2618095556951 NA 55.4192156791585 NA 37.4363717041823 NA 29.1734451764231 NA 32.960349637852 NA 37.4131853878122 NA 30.615004299672 NA 56.720933966414 NA 57.8131966751046 NA 43.2924130253864 NA 42.4325984824612 NA 47.7602615763342 NA 43.214273896304 NA 64.0541919062311 NA 46.0713479312549 NA 42.125909517032 NA 41.5953258649246 NA 46.0481616148849 NA 39.2499805267447 NA 61.0384220799503 NA 62.1306847886409 NA 79 0.531903809035113 0.999999999998948 4.9999999999999 0.167640791123586 0.351195065354355 0.843664503858405 4.99999996142841 0.0100109595268681 0.0360409936879305 1 4.99999999999964 0.01 0.998250315750531 0.999999999999992 0.0100000033115539 0.314932485580389 0.636652303435848 0.999999999995598 0.0105545647138298 0.0100000409219822 0.292794761367249 0.999999999999998 4.14250459157007 0.0100000009463179 0.99842038271987 0.00795941114952215 4.99999779468354 0.129932072946617 0.626633880059223 2.17488765398662e-11 4.99999999950496 4.99999999091037 1 0.00246223562015769 0.158867013082999 0.0100002344395806 0.999230810682252 0.559890948083685 1.99490255945792 0.315003707906242 0.886400715947298 0.886815590245095 0.630512893772499 3.0782995944793 0.855311883066614 0.782870422758924 1.90434481050865 3.18827191384878
"s80" 80 128.403092434983 41.2351453669242 NA 43.3958589287164 NA 41.5868356095172 NA 44.1557581469301 NA 53.9283953662391 NA 65.1181445477095 NA 43.7907378680818 NA 53.8877081930915 NA 44.0249338137963 NA 56.7047619904224 NA 58.279947784754 NA 68.2881383396677 NA 58.9105077981106 NA 56.6523807521062 NA 54.8433574329069 NA 57.4122799703199 NA 62.7660765818323 NA 73.9558257633027 NA 57.0472596914716 NA 62.7253894086847 NA 52.8626150293894 NA 65.5424432060156 NA 62.6987883925506 NA 72.7069789474643 NA 80 0.999999201095429 1 0.0890781204265812 1.3091958061505 0.373421309504577 0.999999999914249 2.32090171285366 0.0100000000000006 0.999978465781573 1 0.116901285552567 0.0100000000015374 7.78326542209147e-14 0.875602687636697 4.9993565847807 3.35453467216378 0.569158604551875 0.999999999999655 0.0100000020252591 4.9999999831836 0.388787334899807 0.686414696089412 0.523581359834366 4.89331923389327 0.999999999417609 1.90725533503837e-07 0.0858695102280266 1.28174451292416 0.573840574753772 0.943256392296232 1.94767449062025 4.39175350060195 0.99999816085117 0.0030457669515899 0.121547004586538 4.87590796742793 0.763350317339706 0.331464213594554 3.64434546004089 0.139413318585322 0.808412166920889 0.497268504122011 2.65942014234964 3.85902851864285 0.555641323878686 0.43893911191618 3.05665946647032 2.3568324115617
"s81" 81 102.613561526859 9.09442988174908 NA 21.6548570671934 NA 10.6493526689118 NA 9.4162901112511 NA 42.5944685069053 NA 10.9665199218078 NA 9.96178617403252 NA 23.9110141303117 NA 11.3002636384628 NA 10.896120030856 NA 42.5977417465901 NA 11.5674318184339 NA 26.0308559001381 NA 34.3571765809852 NA 23.3516721827035 NA 22.1186096250429 NA 51.0626815160998 NA 19.4347329310023 NA 22.6641056878243 NA 32.3792271395062 NA 19.7684766476573 NA 19.3643330400505 NA 46.8318482511873 NA 15.8015383230312 NA 81 0.999999999998532 0.929259899198551 0.665309841254779 0.776492115131656 0.3154155717327 0.565024016193655 3.90804671642363 3.91629926320401 1 0.950407955077615 0.549401561934142 1.3055108739346 0.983179646543701 0.855220695979548 3.62631310745636 0.645852719824058 0.678895790117755 0.704101146968579 1.10312713138607 0.0679821649855853 0.999999999751072 0.844463166445544 1.83684067729917 0.0100086946933073 0.974575150195667 0.0196915123805234 0.641284927979968 0.813928144181119 0.464778816275898 0.718010522863783 3.77305592781408 2.37606684193729 0.927140374018968 0.663117810243836 0.814733045572013 1.94094177638749 0.952520550632827 0.0120367624409465 1.7842725962586 0.653753827240098 0.692950041899261 0.786333001090515 3.0028824262058 4.09785608975042 0.92119247405299 0.94102658206052 0.617354586223826 2.70929133017415
"s82" 82 102.613561526859 0.0142716812068184 NA 5.22907883240192 NA 0.47970403941403 NA 1.03185170841998 NA 34.4401258996538 NA 3.12786680734144 NA 0.0178294252694794 NA 10.4962127785017 NA 1.47159688855355 NA 1.49464030459374 NA 36.4670236878904 NA 3.23226718904674 NA 16.9506976995959 NA 17.9313983461937 NA 13.1820235532058 NA 13.7341712222118 NA 42.9083389088483 NA 11.596079816536 NA 12.7201489390613 NA 18.9644257876962 NA 9.93980989774807 NA 9.96285331378826 NA 40.7011301924877 NA 7.466373693644 NA 82 0.322852027399181 0.99999999999482 5 0.782601699295218 0.297347542430079 0.69318440926702 4.99999997518771 0.0100006460100654 0.532516637527243 0.999999999999977 4.99999999822296 0.01 0.969383616428053 0.999999999909717 0.0100000000000023 0.65560019892762 0.473277931152788 0.999999999997017 0.010000000000031 4.99998859910919 0.901928599210902 0.999999999815661 0.0102132840451494 0.0123429800535008 0.983813719443461 0.0114522808446622 4.999997806584 0.515389116917587 0.557443473758845 2.66602142341513e-11 4.99999999914052 4.92858790688096 0.999999999999999 1 5 0.01 0.984439277469473 0.544441879769524 4.23669576676408 0.623180215749819 0.947287509032344 0.35470128742532 4.83224067477056 4.83975151375845 1 0.994999782983996 0.010000000022896 4.9967274899647
"s83" 83 156.997865896897 83.6756443786664 NA 96.3566110969111 NA 85.1070782690811 NA 89.6435754394798 NA 99.4640962839209 NA 105.200421841633 NA 87.5253618723534 NA 96.4689113456364 NA 88.749835563257 NA 90.0803030923087 NA 100.52190304899 NA 105.357376159367 NA 101.584991636579 NA 109.788621540346 NA 98.5390887125157 NA 103.075585882914 NA 108.418769912877 NA 114.155095470589 NA 100.957372315788 NA 105.423584974593 NA 97.7045091922134 NA 99.0349767212651 NA 104.999239863468 NA 109.834712973845 NA 83 0.999319749206229 0.243966262232314 0.0995834048799067 1.86547615342055 0.343473461316246 0.291697245531963 1.56996429361256 2.86292038160499 0.989277430731934 0.318180467197292 0.177491677703301 3.43536342643656 0.543789709491551 0.404886075763069 0.177543075582102 0.533275699041732 0.48405186713359 0.282823151313398 3.62820998519997 3.78694556005083 0.342457427084677 0.288412808510578 3.74621980600237 2.95095770451071 0.772841944534526 0.586617757703427 0.406163856231244 0.738984141431977 0.317165637332717 0.804474555967569 1.60462416460373 3.86562715706916 0.97898672907215 0.993493154245203 0.142373837880411 3.10428665486025 0.477101934071389 0.983629297301656 0.730565344337664 0.555678089377514 0.397640342892097 0.665777789734299 1.40186819004653 4.80439568527861 0.319966378565536 0.820622660927969 4.50484609738585 4.27316675896069
"s84" 84 121.000788444259 22.3702912278914 NA 23.35997133227 NA 26.9577451455007 NA 22.9301704195107 NA 40.7241410377896 NA 31.7385018090122 NA 28.7978882350678 NA 36.7150650647622 NA 29.5106367459958 NA 31.5407958172489 NA 46.5600366433893 NA 40.0730301453687 NA 39.7971265346498 NA 36.4300978123388 NA 40.0278716255694 NA 36.0002968995795 NA 49.4375586911688 NA 40.4519194623914 NA 41.8680147151366 NA 45.4284827181414 NA 38.224054399375 NA 40.2542134706281 NA 50.9167454700789 NA 44.4297389720583 NA 84 0.246358718828557 0.934904256458342 1.88409617808555 0.410869452090483 0.0817055422663697 0.644866739502842 4.99999981584812 0.0100000458645358 0.999289822457872 1 0.168070769363253 0.01 0.376604911020532 0.995465883240243 0.995196491422037 0.592113845725423 0.347016004003735 0.99999999999861 0.0100000000000259 4.97240416495003 0.350128455382548 0.999999999999993 0.0114899530488368 0.0100000007840858 0.999758534256698 0.99995673378205 0.210651965343552 0.828398665981653 0.490413023719735 0.367150405120117 2.4628782255363 0.902625247505814 0.999982837008793 0.0196637452282453 0.162880719746324 0.232776393615086 0.741055944026516 0.119207012338881 4.06397257979447 0.50340633066756 0.705991953211352 0.155301232557208 1.16593443628672 4.48350231001071 1 0.998307108262817 0.0100000000621149 4.99582946287654
"s85" 85 365.338689980561 269.667303537595 NA 277.85752981012 NA 271.35907231724 NA 275.005230505546 NA 282.124941530637 NA 285.823110699351 NA 283.786226203648 NA 284.567859341487 NA 288.48521353788 NA 284.23177269945 NA 289.938862505336 NA 290.000560287393 NA 288.750042035458 NA 292.169583683517 NA 285.671126190637 NA 289.317284378943 NA 291.666310779569 NA 295.364479948282 NA 298.098280077046 NA 294.109228590418 NA 298.026582786812 NA 293.773141948381 NA 294.709547129801 NA 294.771244911859 NA 85 0.895393328119934 0.102713250340078 0.381026494508116 0.700109382841918 0.336305182059752 0.0421477903616564 1.54179911162218 4.61088383740281 0.957015305639975 0.0290310618632696 0.226683477624517 0.0112696454123194 0.537192423381505 0.152380458034984 1.7365338067462 0.526139455727843 0.409025905736497 6.96512230558206e-10 4.99956589202731 4.99999855248284 0.351121214961546 0.160912769756078 2.17912639665192 1.73628352671219 0.423915656797769 0.756897846162149 0.732564405879472 0.694512697511564 0.255099040303529 0.966310948396962 1.62901628179654 1.67545557085773 0.34832172607279 0.347544664690117 0.595673292340303 2.92711262598465 0.363235438463351 0.377441138856597 4.15620078303343 0.518167595321385 0.354586252093086 0.370437194152078 4.01866560498391 2.10866164811008 0.227812173558542 0.187566876987748 1.93899963105434 1.27511481692596
"s86" 86 102.613561526859 0.0142716812068184 NA 5.22907883240192 NA 0.47970403941403 NA 1.03185170841998 NA 34.4401258996538 NA 3.12786680734144 NA 0.0178294252694794 NA 10.4962127785017 NA 1.47159688855355 NA 1.49464030459374 NA 36.4670236878904 NA 3.23226718904674 NA 16.9506976995959 NA 17.9313983461937 NA 13.1820235532058 NA 13.7341712222118 NA 42.9083389088483 NA 11.596079816536 NA 12.7201489390613 NA 18.9644257876962 NA 9.93980989774807 NA 9.96285331378826 NA 40.7011301924877 NA 7.466373693644 NA 86 0.322852027399181 0.99999999999482 5 0.782601699295218 0.297347542430079 0.69318440926702 4.99999997518771 0.0100006460100654 0.532516637527243 0.999999999999977 4.99999999822296 0.01 0.969383616428053 0.999999999909717 0.0100000000000023 0.65560019892762 0.473277931152788 0.999999999997017 0.010000000000031 4.99998859910919 0.901928599210902 0.999999999815661 0.0102132840451494 0.0123429800535008 0.983813719443461 0.0114522808446622 4.999997806584 0.515389116917587 0.557443473758845 2.66602142341513e-11 4.99999999914052 4.92858790688096 0.999999999999999 1 5 0.01 0.984439277469473 0.544441879769524 4.23669576676408 0.623180215749819 0.947287509032344 0.35470128742532 4.83224067477056 4.83975151375845 1 0.994999782983996 0.010000000022896 4.9967274899647
"s87" 87 175.385292824298 86.110662330137 NA 102.102623198818 NA 87.6630008719151 NA 101.169446693782 NA 103.355837502159 NA 129.136323639235 NA 103.201913630711 NA 107.526320187052 NA 104.153410265132 NA 108.145227147443 NA 109.406785601069 NA 132.38631625518 NA 104.450532244819 NA 115.85752563483 NA 101.417903307927 NA 114.924349129793 NA 112.5257724595 NA 138.306258596576 NA 116.956816066723 NA 116.696255144393 NA 113.323345222473 NA 117.315162104784 NA 113.99175307974 NA 136.971283733851 NA 87 1 9.79680395012399e-06 0.0531633564973948 2.18570646305051 1 0.00294916783046942 0.0825355449366119 0.010051022820343 0.999999999676188 0.00313758896486883 0.102094190099418 4.94563031922647 0.807353798227167 0.305674586930534 0.357077257394545 0.150440736241465 0.817160022290948 0.308339708254484 1.55458209085672 3.03392798308425 0.309191786492098 0.159756232876645 4.01703705843798 0.912349549736292 0.993713451872437 0.54140583782731 0.134124046300055 0.857320593140442 0.430758100043763 0.647798796931381 1.41720613494107 1.08692930379797 0.989032042083806 0.841925659845097 0.121013539519247 2.81493904025421 0.528104969531888 0.775043956025029 1.41940404259914 0.201467410339275 0.573235138779262 0.888308814830329 0.0661697724707049 4.66774123624043 0.234808311820843 0.92527459136023 0.105777287597225 4.79156658601834
"s88" 88 199.07756059474 99.4633872715538 NA 108.730142156708 NA 99.4649937255068 NA 101.187343066625 NA 120.197699801834 NA 101.190860416934 NA 100.059100536544 NA 110.59099446834 NA 100.480540114826 NA 101.836121922814 NA 120.444587039909 NA 101.836222958454 NA 117.186654466927 NA 122.022592553238 NA 112.757444122037 NA 114.479793463155 NA 129.059333399521 NA 110.05249401462 NA 113.351550933074 NA 119.452628066026 NA 109.342173712512 NA 110.697755520501 NA 124.875403838752 NA 106.267039757298 NA 88 0.706479616454445 0.930403387606512 0.579302924523249 0.994673208661028 0.303260652480863 0.520097415434591 2.79498799290098 1.43072985254363 0.705950221318053 0.930954346283962 0.577035525336145 2.12110440169354 0.632116338277367 0.78435551948934 4.21649638494354 1.00569149115812 0.781916825246771 0.601849635381741 4.92227072216818 4.58431907263852 0.633840663007478 0.785441278596499 4.84647056903876 2.64031712678377 0.894304174333723 0.84404025312772 0.533042363688613 0.819301674127542 0.415520970854911 0.647476259984794 2.54837083262858 4.48857139364474 0.781820032702704 0.195710049650532 0.623866179393318 2.24397386260545 0.671841292605158 0.955177219313811 0.170007206941862 0.998973838525569 0.715154181425372 0.964306001068137 4.72005558739026 3.20583785737837 0.671640811559664 0.385308058338443 4.94426037470899 4.83125382120002
